date,shift,machineName,sizeCode,startTime,endTime,scheduleQuantity,remarks,runTime,changeOverStartTime,changeOverEndTime,availableMoulds,runningMoulds,roundsPerMould,curingPotential,ctb,gtInventory,coverage,curingScheduleQuantity,description,machineId,createdAt,createdBy
2026-04-03,A,4503,1325215813079TUNE3,2026-04-03 07:00:00,2026-04-03 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-03,B,4503,1325215813079TUNE3,2026-04-03 15:00:00,2026-04-03 23:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-03,C,4503,1325215813079TUNE3,2026-04-03 23:00:00,2026-04-04 07:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-04,A,4503,1325215813079TUNE3,2026-04-04 07:00:00,2026-04-04 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-04,B,4503,1325215813079TUNE3,2026-04-04 15:00:00,2026-04-04 23:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-04,C,4503,1325215813079TUNE3,2026-04-04 23:00:00,2026-04-05 07:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-05,A,4503,1325215813079TUNE3,2026-04-05 07:00:00,2026-04-05 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-05,B,4503,1325215813079TUNE3,2026-04-05 15:00:00,2026-04-05 23:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-05,C,4503,1325215813079TUNE3,2026-04-05 23:00:00,2026-04-06 07:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-06,A,4503,1325215813079TUNE3,2026-04-06 07:00:00,2026-04-06 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-06,B,4503,1325215813079TUNE3,2026-04-06 15:00:00,2026-04-06 23:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-06,C,4503,1325215813079TUNE3,2026-04-06 23:00:00,2026-04-07 07:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-07,A,4503,1325215813079TUNE3,2026-04-07 07:00:00,2026-04-07 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-07,B,4503,1325215813079TUNE3,2026-04-07 15:00:00,2026-04-07 23:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-07,C,4503,1325215813079TUNE3,2026-04-07 23:00:00,2026-04-08 07:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-08,A,4503,1325215813079TUNE3,2026-04-08 07:00:00,2026-04-08 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-08,B,4503,1325215813079TUNE3,2026-04-08 15:00:00,2026-04-08 23:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-08,C,4503,1325215813079TUNE3,2026-04-08 23:00:00,2026-04-09 07:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-09,A,4503,1325215813079TUNE3,2026-04-09 07:00:00,2026-04-09 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-09,B,4503,1325215813079TUNE3,2026-04-09 15:00:00,2026-04-09 23:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-09,C,4503,1325215813079TUNE3,2026-04-09 23:00:00,2026-04-10 07:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-10,A,4503,1325215813079TUNE3,2026-04-10 07:00:00,2026-04-10 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-10,B,4503,1325215813079TUNE3,2026-04-10 15:00:00,2026-04-10 23:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-10,C,4503,1325215813079TUNE3,2026-04-10 23:00:00,2026-04-11 07:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-11,A,4503,1325215813079TUNE3,2026-04-11 07:00:00,2026-04-11 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-11,B,4503,1325215813079TUNE3,2026-04-11 15:00:00,2026-04-11 23:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-11,C,4503,1325215813079TUNE3,2026-04-11 23:00:00,2026-04-12 07:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-12,A,4503,1325215813079TUNE3,2026-04-12 07:00:00,2026-04-12 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-12,B,4503,1325215813079TUNE3,2026-04-12 15:00:00,2026-04-12 23:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-12,C,4503,1325215813079TUNE3,2026-04-12 23:00:00,2026-04-13 07:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-13,A,4503,1325215813079TUNE3,2026-04-13 07:00:00,2026-04-13 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-13,B,4503,1325215813079TUNE3,2026-04-13 15:00:00,2026-04-13 23:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-13,C,4503,1325215813079TUNE3,2026-04-13 23:00:00,2026-04-14 07:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-14,A,4503,1325215813079TUNE3,2026-04-14 07:00:00,2026-04-14 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-14,B,4503,1325215813079TUNE3,2026-04-14 15:00:00,2026-04-14 23:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-14,C,4503,1325215813079TUNE3,2026-04-14 23:00:00,2026-04-15 07:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-15,A,4503,1325215813079TUNE3,2026-04-15 07:00:00,2026-04-15 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-15,B,4503,1325215813079TUNE3,2026-04-15 15:00:00,2026-04-15 23:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-15,C,4503,1325215813079TUNE3,2026-04-15 23:00:00,2026-04-16 07:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-16,A,4503,1325215813079TUNE3,2026-04-16 07:00:00,2026-04-16 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-16,B,4503,1325215813079TUNE3,2026-04-16 15:00:00,2026-04-16 23:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-16,C,4503,1325215813079TUNE3,2026-04-16 23:00:00,2026-04-17 07:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-17,A,4503,1325215813079TUNE3,2026-04-17 07:00:00,2026-04-17 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-17,B,4503,1325215813079TUNE3,2026-04-17 15:00:00,2026-04-17 23:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-17,C,4503,1325215813079TUNE3,2026-04-17 23:00:00,2026-04-18 07:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-18,A,4503,1325215813079TUNE3,2026-04-18 07:00:00,2026-04-18 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-18,B,4503,1325215813079TUNE3,2026-04-18 15:00:00,2026-04-18 23:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-18,C,4503,1325215813079TUNE3,2026-04-18 23:00:00,2026-04-19 07:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-19,A,4503,1325215813079TUNE3,2026-04-19 07:00:00,2026-04-19 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-19,B,4503,1325215813079TUNE3,2026-04-19 15:00:00,2026-04-19 23:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-19,C,4503,1325215813079TUNE3,2026-04-19 23:00:00,2026-04-20 07:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-20,A,4503,1325215813079TUNE3,2026-04-20 07:00:00,2026-04-20 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-20,B,4503,1325215813079TUNE3,2026-04-20 15:00:00,2026-04-20 20:56:00,84,Continuity (Penetration 109%),356,,,0,2,56,84,0,0,,84,155/80 R13 ULTIMA NEO MSIL,e7f55921-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-01,A,4504,1325215813079TUNE3,2026-04-01 07:00:00,2026-04-01 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-01,B,4504,1325215813079TUNE3,2026-04-01 15:00:00,2026-04-01 23:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-01,C,4504,1325215813079TUNE3,2026-04-01 23:00:00,2026-04-02 07:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-02,A,4504,1325215813079TUNE3,2026-04-02 07:00:00,2026-04-02 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-02,B,4504,1325215813079TUNE3,2026-04-02 15:00:00,2026-04-02 23:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-02,C,4504,1325215813079TUNE3,2026-04-02 23:00:00,2026-04-03 07:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-03,A,4504,1325215813079TUNE3,2026-04-03 07:00:00,2026-04-03 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-03,B,4504,1325215813079TUNE3,2026-04-03 15:00:00,2026-04-03 23:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-03,C,4504,1325215813079TUNE3,2026-04-03 23:00:00,2026-04-04 07:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-04,A,4504,1325215813079TUNE3,2026-04-04 07:00:00,2026-04-04 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-04,B,4504,1325215813079TUNE3,2026-04-04 15:00:00,2026-04-04 23:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-04,C,4504,1325215813079TUNE3,2026-04-04 23:00:00,2026-04-05 07:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-05,A,4504,1325215813079TUNE3,2026-04-05 07:00:00,2026-04-05 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-05,B,4504,1325215813079TUNE3,2026-04-05 15:00:00,2026-04-05 23:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-05,C,4504,1325215813079TUNE3,2026-04-05 23:00:00,2026-04-06 07:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-06,A,4504,1325215813079TUNE3,2026-04-06 07:00:00,2026-04-06 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-06,B,4504,1325215813079TUNE3,2026-04-06 15:00:00,2026-04-06 23:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-06,C,4504,1325215813079TUNE3,2026-04-06 23:00:00,2026-04-07 07:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-07,A,4504,1325215813079TUNE3,2026-04-07 07:00:00,2026-04-07 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-07,B,4504,1325215813079TUNE3,2026-04-07 15:00:00,2026-04-07 23:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-07,C,4504,1325215813079TUNE3,2026-04-07 23:00:00,2026-04-08 07:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-08,A,4504,1325215813079TUNE3,2026-04-08 07:00:00,2026-04-08 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-08,B,4504,1325215813079TUNE3,2026-04-08 15:00:00,2026-04-08 23:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-08,C,4504,1325215813079TUNE3,2026-04-08 23:00:00,2026-04-09 07:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-09,A,4504,1325215813079TUNE3,2026-04-09 07:00:00,2026-04-09 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-09,B,4504,1325215813079TUNE3,2026-04-09 15:00:00,2026-04-09 23:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-09,C,4504,1325215813079TUNE3,2026-04-09 23:00:00,2026-04-10 07:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-10,A,4504,1325215813079TUNE3,2026-04-10 07:00:00,2026-04-10 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-10,B,4504,1325215813079TUNE3,2026-04-10 15:00:00,2026-04-10 23:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-10,C,4504,1325215813079TUNE3,2026-04-10 23:00:00,2026-04-11 07:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-11,A,4504,1325215813079TUNE3,2026-04-11 07:00:00,2026-04-11 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-11,B,4504,1325215813079TUNE3,2026-04-11 15:00:00,2026-04-11 23:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-11,C,4504,1325215813079TUNE3,2026-04-11 23:00:00,2026-04-12 07:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
2026-04-12,A,4504,1325215813079TUNE3,2026-04-12 07:00:00,2026-04-12 15:00:00,68,Continuity (Penetration 109%),480,,,0,2,34,68,0,0,,68,155/80 R13 ULTIMA NEO MSIL,e7f55955-0b20-11f1-ae56-6ecb38cdd2a0,2026-04-14 11:09:09,Algo8 AI Schedule
